paper_id,title
24728386,Preliminary molecular characterizations of Sarcoptes scaibiei (Acari: Sarcoptidae) from farm animals in Egypt.
29296069,Tuberous sclerosis presenting as neonatal cyanosis because of rhabdomyoma causing tricuspid valve obstruction needing a Blalock-Taussig shunt.
29665286,A Strategy for Rapid Construction of Blood Vessel-Like Structures with Complex Cell Alignments.
22963712,Identity and public health potential of Cryptosporidium spp. in water buffalo calves in Egypt.
24036320,"Prevalence and characterization of Cryptosporidium spp. in dairy cattle in Nile River delta provinces, Egypt."
29695781,The Bexsero Neisseria meningitidis serogroup B vaccine antigen NHBA is a high-affinity chondroitin sulfate binding protein.
29291709,Fluorescence in situ hybridization karyotyping reveals the presence of two distinct genomes in the taxon Aegilops tauschii.
24508340,Iterative elastic 3D-to-2D alignment method using normal modes for studying structural dynamics of large macromolecular complexes.
24075951,Xmipp 3.0: an improved software suite for image processing in electron microscopy.
29276674,Upfront triple combination therapy-induced pulmonary edema in a case of pulmonary arterial hypertension associated with Sjogren's syndrome.
28895945,Excess labile carbon promotes the expression of virulence factors in coral reef bacterioplankton.
29280348,"Bacillus subtilis, the model Gram-positive bacterium: 20 years of annotation refinement."
29390076,Unique tRNA gene profile suggests paucity of nucleotide modifications in anticodons of a deep-sea symbiotic Spiroplasma.
29257771,Anesthetic Management of Narcolepsy Patients During Surgery: A Systematic Review.
27174458,Improved Prediction of Michaelis Constants in CYP450-Mediated Reactions by Resilient Back Propagation Algorithm.
29304848,Effectiveness and safety of ferric carboxymaltose compared to iron sucrose in women with iron deficiency anemia: phase IV clinical trials.
29302810,Fast GPU-based Monte Carlo code for SPECT/CT reconstructions generates improved 177Lu images.
29311760,MiR-20a-5p suppresses tumor proliferation by targeting autophagy-related gene 7 in neuroblastoma.
29059333,The AraGWAS Catalog: a curated and standardized Arabidopsis thaliana GWAS catalog.
27986896,easyGWAS: A Cloud-Based Platform for Comparing the Results of Genome-Wide Association Studies.
28929433,Development and feasibility of a web application to monitor patients' cancer-related pain.
29321885,"Climate change affecting oil palm agronomy, and oil palm cultivation increasing climate change, require amelioration."
29215871,MPA Portable: A Stand-Alone Software Package for Analyzing Metaproteome Samples on the Go.
24295440,DeNovoGUI: an open source graphical user interface for de novo sequencing of tandem mass spectra.
28369237,Evaluating de novo sequencing in proteomics: already an accurate alternative to database-driven peptide identification?
29311555,"Swarm incursions of reassortants of highly pathogenic avian influenza virus strains H5N8 and H5N5, clade 2.3.4.4b, Germany, winter 2016/17."
29028897,Sipros Ensemble improves database searching and filtering for complex metaproteomics.
29385081,Disseminating Metaproteomic Informatics Capabilities and Knowledge Using the Galaxy-P Framework.
27975219,Tandem Mass Spectrum Sequencing: An Alternative to Database Search Engines in Shotgun Proteomics.
29293674,Sex differences in facial emotion recognition across varying expression intensity levels from videos.
29218876,OWL-NETS: Transforming OWL Representations for Improved Network Inference.
25684150,The evaluation of tools used to predict the impact of missense variants is hindered by two types of circularity.
27671352,The impact of sequence database choice on metaproteomic results in gut microbiota studies.
27376173,Metaproteomic data analysis at a glance: advances in computational microbial community proteomics.
29321505,Highly selective and sensitive macrocycle-based dinuclear foldamer for fluorometric and colorimetric sensing of citrate in water.
29252166,Meta-analysis of central and peripheral γ-aminobutyric acid levels in patients with unipolar and bipolar depression.
29320547,"Dyslipidemia, chronic inflammation, and subclinical atherosclerosis in children and adolescents infected with HIV: The PositHIVe Health Study."
29298677,The variome of pneumococcal virulence factors and regulators.
29320529,How exogenous nitric oxide regulates nitrogen assimilation in wheat seedlings under different nitrogen sources and levels.
17106734,Novel DNA variations to characterize low molecular weight glutenin Glu-D3 genes and develop STS markers in common wheat.
15965651,Genetic characterisation of dough rheological properties in a wheat doubled haploid population: additive genetic effects and epistatic interactions.
29106630,TranslatomeDB: a comprehensive database and cloud-based analysis platform for translatome sequencing data.
23958728,A pattern matching approach to the automatic selection of particles from low-contrast electron micrographs.
29358876,"Estrogen, estrogen receptors, and hepatocellular carcinoma: Are we there yet?"
23163347,Effect of estrogen on growth and apoptosis in esophageal adenocarcinoma cells.
28592709,Relationship between Contrast Enhancement of the Perivascular Space in the Basal Ganglia and Endolymphatic Volume Ratio.
29354277,A novel de novo mutation in COL2A1 leading to spondyloepiphyseal dysplasia congenita in a Chinese family.
27562653,Complete De Novo Assembly of Monoclonal Antibody Sequences.
26399638,Future climate effects on suitability for growth of oil palms in Malaysia and Indonesia.
29323261,Neoadjuvant therapy in relation to lymphadenectomy and resection margins during surgery for oesophageal cancer.
29748347,Prognosis of oesophageal adenocarcinoma and squamous cell carcinoma following surgery and no surgery in a nationwide Swedish cohort study.
29548804,University hospital status and surgeon volume and risk of reoperation following surgery for esophageal cancer.
29353963,Evidence for Opportunity Cost Neglect in the Poor.
28632926,Meta-analysis of health-related quality of life after minimally invasive versus open oesophagectomy for oesophageal cancer.
25838081,Toll-like receptor 9 expression in the natural history of Barrett mucosa.
29186423,Improving amphibian genomic resources: a multitissue reference transcriptome of an iconic invader.
29141988,"Genotyping by Sequencing in Almond: SNP Discovery, Linkage Mapping, and Marker Design."
25620877,"Differential expression of the HvCslF6 gene late in grain development may explain quantitative differences in (1,3;1,4)-β-glucan concentration in barley."
24865506,Genetic control of grain yield and grain physical characteristics in a bread wheat population grown under a range of environmental conditions.
29330481,FDXR is a biomarker of radiation exposure in vivo.
29323137,Issues with the Specificity of Immunological Reagents for NLRP3: Implications for Age-related Macular Degeneration.
29300729,Novel magnetic multicore nanoparticles designed for MPI and other biomedical applications: From synthesis to first in vivo studies.
29326210,"Complete Genome Sequencing of Acinetobacter sp. Strain LoGeW2-3, Isolated from the Pellet of a White Stork, Reveals a Novel Class D Beta-Lactamase Gene."
29321615,Functional Isolation of Tumor-Initiating Cells using Microfluidic-Based Migration Identifies Phosphatidylserine Decarboxylase as a Key Regulator.
23442375,Accurate indel prediction using paired-end short reads.
29059408,PopHuman: the human population genomics browser.
29371880,Dissecting the mechanisms and molecules underlying the potential carcinogenicity of red and processed meat in colorectal cancer (CRC): an overview on the current state of knowledge.
29344313,DNA methylation as a predictor of fetal alcohol spectrum disorder.
29479315,Dissecting the Potential Roles of Nigella sativa and Its Constituent Thymoquinone on the Prevention and on the Progression of Alzheimer's Disease.
25684047,Prenatal alcohol exposure alters steady-state and activated gene expression in the adult rat brain.
29372056,Home exercise improves the quality of sleep and daytime sleepiness of elderlies: a randomized controlled trial.
29126261,"Heme promotes transcriptional and demethylase activities of Gis1, a member of the histone demethylase JMJD2/KDM4 family."
29239315,The role of general anesthetics and the mechanisms of hippocampal and extra-hippocampal dysfunctions in the genesis of postoperative cognitive dysfunction.
29310676,Functional role of AKT signaling in bovine early embryonic development: potential link to embryotrophic actions of follistatin.
29317657,Blood plasma/IgG N-glycome biosignatures associated with major depressive disorder symptom severity and the antidepressant response.
28430671,Elevated Production of Nociceptive CC-chemokines and sE-selectin in Patients with Low Back Pain and the Effects of Spinal Manipulation: A Non-randomized Clinical Trial.
29387264,"Mindfulness, Acceptance and Defusion Strategies in Smokers: a Systematic Review of Laboratory Studies."
28369222,EthSEQ: ethnicity annotation from whole exome sequencing data.
29108303,"Anesthetic dreaming, anesthesia awareness and patient satisfaction after deep sedation with propofol target controlled infusion: A prospective cohort study of patients undergoing day case breast surgery."
